cowboystatedaily.com	KEEP	US	Cowboy State Daily	
sunjournal.com	KEEP	US	Sun Journal	
themarkup.org	KEEP	US	The Markup	
alaskasnewssource.com	KEEP	US	Alaska's News Source	
montgomeryadvertiser.com	KEEP	US	Montgomery Advertiser	
metro.newschannelnebraska.com	KEEP	US	News Channel Nebraska	
presstelegram.com	KEEP	US	Press-Telegram	
tnebc.nwaonline.com	DROP	US	Times of Northeast Benton County	defunct
nwaonline.com	KEEP	US	Northwest Arkansas Democrat-Gazette	
concordmonitor.com	KEEP	US	Concord Monitor	
bakersfield.com	KEEP	US	Bakersfield Californian	
wowt.com	KEEP	US	6 News WOWT	
sj-r.com	KEEP	US	The State Journal-Register	
nhpr.org	KEEP	US	New Hampshire Public Radio	
seattleweekly.com	DROP	US	Seattle Weekly	defunct
andscape.com	KEEP	US	Andscape	
cbs17.com	KEEP	US	CBS 17	
argusleader.com	KEEP	US	Sioux Falls Argus Leader	
vtdigger.org	KEEP	US	VTDigger	
sunherald.com	KEEP	US	Sun Herald	
dailycal.org	KEEP	US	The Daily Californian	
businessinsider.es	DROP	US	Business Insider Espana	nonukus
sbsun.com	KEEP	US	The San Bernardino Sun	
pe.com	KEEP	US	Riverside Press-Enterprise	
whas11.com	KEEP	US	WHAS11 News	
washingtonblade.com	KEEP	US	Washington Blade	
burlingtonfreepress.com	KEEP	US	Burlington Free Press	
wabe.org	KEEP	US	WABE News	
okayplayer.com	DROP	US	Okayplayer	notnews
starnewsonline.com	KEEP	US	Star-News	
missoulian.com	KEEP	US	Missoulian	
onlineathens.com	KEEP	US	Athens Banner-Herald	
southbendtribune.com	KEEP	US	South Bend Tribune	
civilbeat.org	KEEP	US	Honolulu Civil Beat	
oann.com	KEEP	US	OAN	
sacurrent.com	KEEP	US	San Antonio Current	
coloradoan.com	KEEP	US	Coloradoan	
sanluisobispo.com	KEEP	US	San Luis Obispo Tribune	
cantonrep.com	KEEP	US	The Repository	
greenbaypressgazette.com	KEEP	US	Green Bay Press-Gazette	
ainonline.com	KEEP	US	Aviation International News	
alaskapublic.org	KEEP	US	Alaska Public Media	
duluthnewstribune.com	KEEP	US	Duluth News Tribune	
link.galegroup.com	DROP	US	Gale	aggregator
infotrac.galegroup.com	DROP	US	Gale InfoTrac	aggregator
stamfordadvocate.com	KEEP	US	Stamford Advocate	
cityandstateny.com	KEEP	US	City & State New York	
powerlineblog.com	DROP	US	Power Line	other
edsource.org	KEEP	US	EdSource	
qctimes.com	KEEP	US	Quad-City Times	
0-www.lexisnexis.com.emu.londonmet.ac.uk	DROP	US	LexisNexis	aggregator
wvgazettemail.com	KEEP	US	Charleston Gazette-Mail	
sevendaysvt.com	KEEP	US	Seven Days	
accesswire.com	DROP	US	ACCESSWIRE	wire
thebaffler.com	KEEP	US	The Baffler	
kut.org	KEEP	US	KUT	
southcoasttoday.com	KEEP	US	The Standard-Times	
centralmaine.com	KEEP	US	Kennebec Journal	
lubbockonline.com	KEEP	US	Lubbock Avalanche-Journal	
recordonline.com	KEEP	US	Times Herald-Record	
goerie.com	KEEP	US	Erie Times-News	
metro.us	KEEP	US	Metro New York	
mycentraljersey.com	KEEP	US	The Courier-News	
tpr.org	KEEP	US	Texas Public Radio	
phillyburbs.com	KEEP	US	Bucks County Courier Times	
eastbayexpress.com	DROP	US	East Bay Express	defunct
fayobserver.com	KEEP	US	The Fayetteville Observer	
chinadigitaltimes.net	KEEP	US	China Digital Times	
newstimes.com	KEEP	US	The News-Times	
algemeiner.com	KEEP	US	Algemeiner Journal	
elnuevoherald.com	KEEP	US	El Nuevo Herald	
13wmaz.com	KEEP	US	13WMAZ News	
creators.com	DROP	US	Creators Syndicate	wire
capecodtimes.com	KEEP	US	Cape Cod Times	
the74million.org	KEEP	US	The 74	
airforcetimes.com	KEEP	US	Air Force Times	
pasadenastarnews.com	KEEP	US	Pasadena Star-News	
ctmirror.org	KEEP	US	Connecticut Mirror	
courierpostonline.com	KEEP	US	Courier-Post	
miami.com	DROP	US	Miami.com	notnews
tmn.truman.edu	KEEP	US	Truman Media Network	
wbrc.com	KEEP	US	WBRC FOX6 News	
grandforksherald.com	KEEP	US	Grand Forks Herald	
aerotime.aero	DROP	US	AeroTime	nonukus
ksn.com	KEEP	US	KSN News	
durangoherald.com	KEEP	US	The Durango Herald	
quill.org	DROP	US	Quill.org	other
tuscaloosanews.com	KEEP	US	Tuscaloosa News	
modbee.com	KEEP	US	The Modesto Bee	
epochtimes.de	DROP	US	Epoch Times Deutschland	nonukus
michigandaily.com	KEEP	US	The Michigan Daily	
dailyprogress.com	KEEP	US	The Daily Progress	
thecity.nyc	KEEP	US	The City	
puck.news	KEEP	US	Puck	
bendbulletin.com	KEEP	US	The Bulletin	
capradio.org	KEEP	US	CapRadio	
pantagraph.com	KEEP	US	The Pantagraph	
revealnews.org	KEEP	US	Reveal	
thedispatch.com	KEEP	US	The Dispatch	
ydr.com	KEEP	US	York Daily Record	
shreveporttimes.com	KEEP	US	Shreveport Times	
augustachronicle.com	KEEP	US	Augusta Chronicle	
bradenton.com	KEEP	US	Bradenton Herald	
wonkette.com	DROP	US	Wonkette	other
unco.edu	DROP	US	University of Northern Colorado	other
berkshireeagle.com	KEEP	US	Berkshire Eagle	
nextcity.org	KEEP	US	Next City	
kitv.com	KEEP	US	KITV4	
wvnews.com	KEEP	US	Exponent Telegram	
theday.com	KEEP	US	The Day	
kitsapsun.com	KEEP	US	Kitsap Sun	
heraldextra.com	KEEP	US	Provo Daily Herald	
therealnews.com	KEEP	US	The Real News Network	
caller.com	KEEP	US	Corpus Christi Caller-Times	
thenevadaindependent.com	KEEP	US	The Nevada Independent	
humanevents.com	KEEP	US	Human Events	
thebanner.com	DROP	US	The Banner	other
bismarcktribune.com	KEEP	US	The Bismarck Tribune	
theolympian.com	KEEP	US	The Olympian	
timesleader.com	KEEP	US	Times Leader	
capitalgazette.com	KEEP	US	The Capital	
businessinsider.nl	DROP	US	Business Insider Nederland	nonukus
columbiatribune.com	KEEP	US	Columbia Daily Tribune	
tri-cityherald.com	KEEP	US	Tri-City Herald	
sgvtribune.com	KEEP	US	San Gabriel Valley Tribune	
lcsun-news.com	KEEP	US	Las Cruces Sun-News	
dailybulletin.com	KEEP	US	Inland Valley Daily Bulletin	
aquinas.scranton.edu	KEEP	US	The Aquinas	
fredericksburg.com	KEEP	US	The Free Lance-Star	
arktimes.com	KEEP	US	Arkansas Times	
paloaltoonline.com	KEEP	US	Palo Alto Weekly	
redding.com	KEEP	US	Redding Record Searchlight	
courierpress.com	KEEP	US	Evansville Courier & Press	
rapidcityjournal.com	KEEP	US	Rapid City Journal	
kark.com	KEEP	US	KARK 4 News	
observer-reporter.com	KEEP	US	Observer-Reporter	
poughkeepsiejournal.com	KEEP	US	Poughkeepsie Journal	
centredaily.com	KEEP	US	Centre Daily Times	
patriotledger.com	KEEP	US	The Patriot Ledger	
aspentimes.com	KEEP	US	Aspen Times	
kvia.com	KEEP	US	KVIA	
portlandmercury.com	KEEP	US	Portland Mercury	
heraldonline.com	KEEP	US	The Herald	
palestinechronicle.com	KEEP	US	The Palestine Chronicle	
lex18.com	KEEP	US	LEX 18 News	
macon.com	KEEP	US	The Macon Telegraph	
guampdn.com	KEEP	US	Pacific Daily News	
nashvillescene.com	KEEP	US	Nashville Scene	
sherwood.news	KEEP	US	Sherwood News	
thetimes-tribune.com	KEEP	US	The Times-Tribune	
bozemandailychronicle.com	KEEP	US	Bozeman Daily Chronicle	
napavalleyregister.com	KEEP	US	Napa Valley Register	
labusinessjournal.com	KEEP	US	Los Angeles Business Journal	
postbulletin.com	KEEP	US	Post-Bulletin	
ocala.com	KEEP	US	Star-Banner	
platformer.news	KEEP	US	Platformer	
columbiamissourian.com	KEEP	US	Columbia Missourian	
salisburypost.com	KEEP	US	Salisbury Post	
manufacturing.net	KEEP	US	Manufacturing.net	
rrstar.com	KEEP	US	Rockford Register Star	
bnd.com	KEEP	US	Belleville News-Democrat	
gazettenet.com	KEEP	US	Daily Hampshire Gazette	
kvoa.com	KEEP	US	KVOA News 4	
news-herald.com	KEEP	US	The News-Herald	
indyweek.com	KEEP	US	Indy Week	
wtoc.com	KEEP	US	WTOC	
thv11.com	KEEP	US	THV 11	
fosters.com	KEEP	US	Foster's Daily Democrat	
wrdw.com	KEEP	US	WRDW News 12	
citypages.com	DROP	US	City Pages	defunct
siouxcityjournal.com	KEEP	US	Sioux City Journal	
mississippitoday.org	KEEP	US	Mississippi Today	
bellinghamherald.com	KEEP	US	Bellingham Herald	
recordnet.com	KEEP	US	The Stockton Record	
helenair.com	KEEP	US	Independent Record	
therepublic.com	KEEP	US	The Republic	
ocweekly.com	DROP	US	OC Weekly	defunct
wnyt.com	KEEP	US	WNYT NewsChannel 13	
jconline.com	KEEP	US	Lafayette Journal & Courier	
greenwichtime.com	KEEP	US	Greenwich Time	
longislandpress.com	KEEP	US	Long Island Press	
dnyuz.com	DROP	US	Dnyuz	aggregator
delcotimes.com	KEEP	US	Delaware County Daily Times	
standard.net	KEEP	US	Standard-Examiner	
lacrossetribune.com	KEEP	US	LaCrosse Tribune	
postcrescent.com	KEEP	US	The Post-Crescent	
wyomingnews.com	KEEP	US	Laramie Boomerang	
accent.southern.edu	KEEP	US	The Southern Accent	
metrowestdailynews.com	KEEP	US	MetroWest Daily News	
juneauempire.com	KEEP	US	Juneau Empire	
pressconnects.com	KEEP	US	Press & Sun-Bulletin	
theadvertiser.com	KEEP	US	Lafayette Daily Advertiser	
kake.com	KEEP	US	KAKE News	
qns.com	KEEP	US	QNS	
gpa.eastview.com	DROP	US	East View Global Press Archive	aggregator
goupstate.com	KEEP	US	Spartanburg Herald-Journal	
wsav.com	KEEP	US	WSAV News 3	
peninsuladailynews.com	KEEP	US	Peninsula Daily News	
sctimes.com	KEEP	US	St. Cloud Times	
dailyrecord.com	KEEP	US	Daily Record	
marinecorpstimes.com	KEEP	US	Marine Corps Times	
thetrace.org	KEEP	US	The Trace	
noozhawk.com	KEEP	US	Noozhawk	
ctpublic.org	KEEP	US	Connecticut Public	
times-standard.com	KEEP	US	Times-Standard	
indybay.org	DROP	US	Indybay	other
gazettextra.com	KEEP	US	Janesville Gazette	
greatfallstribune.com	KEEP	US	Great Falls Tribune	
islandpacket.com	KEEP	US	The Island Packet	
yakimaherald.com	KEEP	US	Yakima Herald-Republic	
fredericknewspost.com	KEEP	US	Frederick News-Post	
cookpolitical.com	KEEP	US	Cook Political Report	
wacotrib.com	KEEP	US	Waco Tribune-Herald	
vnews.com	KEEP	US	Valley News	
myrtlebeachonline.com	KEEP	US	Sun News	
eldiariony.com	KEEP	US	El Diario La Prensa	
wcfcourier.com	KEEP	US	Waterloo-Cedar Falls Courier	
thedp.com	KEEP	US	The Daily Pennsylvanian	
missionlocal.org	KEEP	US	Mission Local	
walb.com	KEEP	US	WALB News 10	
punchbowl.news	KEEP	US	Punchbowl News	
technical.ly	KEEP	US	Technical.ly	
littlegreenfootballs.com	DROP	US	Little Green Footballs	other
citybiz.co	DROP	US	citybiz	other
chicoer.com	KEEP	US	Chico Enterprise-Record	
clubs.lasalle.edu	DROP	US	La Salle University Clubs	other
poconorecord.com	KEEP	US	Pocono Record	
staugustine.com	KEEP	US	The St. Augustine Record	
beaumontenterprise.com	KEEP	US	Beaumont Enterprise	
citybeat.com	KEEP	US	Cincinnati CityBeat	
unicornriot.ninja	KEEP	US	Unicorn Riot	
delmarvanow.com	KEEP	US	Delmarva Daily Times	
campbell.edu	DROP	US	Campbell University	other
azdailysun.com	KEEP	US	Arizona Daily Sun	
lasvegasweekly.com	KEEP	US	Las Vegas Weekly	
proquest.umi.com	DROP	US	ProQuest	aggregator
thetelegraph.com	KEEP	US	The Alton Telegraph	
diariolasamericas.com	KEEP	US	Diario Las Américas	
rewirenewsgroup.com	KEEP	US	Rewire News Group	
columbiaspectator.com	KEEP	US	Columbia Daily Spectator	
thedailyrecord.com	KEEP	US	The Daily Record	
journaltimes.com	KEEP	US	Journal Times	
digitalcollections.crl.edu	DROP	US	Center for Research Libraries	aggregator
dds.crl.edu	DROP	US	Center for Research Libraries	aggregator
dailyfreeman.com	KEEP	US	Daily Freeman	
mauinow.com	KEEP	US	Maui Now	
citizen.com	DROP	US	Citizen	notnews
hollandsentinel.com	KEEP	US	The Holland Sentinel	
missouriindependent.com	KEEP	US	Missouri Independent	
heraldmailmedia.com	KEEP	US	Herald-Mail Media	
citizensvoice.com	KEEP	US	Citizens Voice	
timesonline.com	KEEP	US	The Beaver County Times	
kait8.com	KEEP	US	KAIT	
herald-dispatch.com	KEEP	US	The Herald-Dispatch	
uticaod.com	KEEP	US	Observer-Dispatch	
ledger-enquirer.com	KEEP	US	Ledger-Enquirer	
tamuk.edu	DROP	US	Texas A&M University-Kingsville	other
vindy.com	KEEP	US	The Vindicator	
chieftain.com	KEEP	US	The Pueblo Chieftain	
vaildaily.com	KEEP	US	Vail Daily	
galvnews.com	KEEP	US	Galveston County Daily News	
idahostatejournal.com	KEEP	US	Idaho State Journal	
mdjonline.com	KEEP	US	Marietta Daily Journal	
rutlandherald.com	KEEP	US	Rutland Herald	
pressenterprise.com	KEEP	US	The Press-Enterprise	
macombdaily.com	KEEP	US	The Macomb Daily	
heraldnews.com	KEEP	US	The Fall River Herald News	
amarillo.com	KEEP	US	Amarillo Globe-News	
newslibrary.infi.net	DROP	US	NewsLibrary	aggregator
brooklyneagle.com	KEEP	US	Brooklyn Eagle	
cisweb.lexis-nexis.com	DROP	US	LexisNexis	aggregator
iowapublicradio.org	KEEP	US	Iowa Public Radio	
lmtonline.com	KEEP	US	Laredo Morning Times	
norwichbulletin.com	KEEP	US	The Norwich Bulletin	
news-journal.com	KEEP	US	Longview News-Journal	
nwfdailynews.com	KEEP	US	Northwest Florida Daily News	
voiceofsandiego.org	KEEP	US	Voice of San Diego	
cdapress.com	KEEP	US	Coeur d'Alene Press	
gjsentinel.com	KEEP	US	The Daily Sentinel	
wjbf.com	KEEP	US	WJBF	
poststar.com	KEEP	US	The Post-Star	
jewishcurrents.org	KEEP	US	Jewish Currents	
mrt.com	KEEP	US	Midland Reporter-Telegram	
dailynorthwestern.com	KEEP	US	The Daily Northwestern	
rockymountainnews.com	DROP	US	Rocky Mountain News	defunct
cornellsun.com	KEEP	US	The Cornell Daily Sun	
vermontpublic.org	KEEP	US	Vermont Public	
phillytrib.com	KEEP	US	Philadelphia Tribune	
newsherald.com	KEEP	US	Panama City News-Herald	
newstribune.com	KEEP	US	Jefferson City News Tribune	
kdhnews.com	KEEP	US	Killeen Daily Herald	
jweekly.com	KEEP	US	J. The Jewish News of Northern California	
mvtimes.com	KEEP	US	MV Times	
guardianlv.com	DROP	US	Guardian Liberty Voice	notnews
marylandmatters.org	KEEP	US	Maryland Matters	
citylimits.org	KEEP	US	City Limits	
press.lvcva.com	DROP	US	Las Vegas News Bureau	other
springfieldnewssun.com	KEEP	US	Springfield News-Sun	
lmtribune.com	KEEP	US	Lewiston Tribune	
baltimoremagazine.com	DROP	US	Baltimore Magazine	notnews
azmirror.com	KEEP	US	The Arizona Mirror	
aftermath.site	DROP	US	Aftermath	notnews
vvdailypress.com	KEEP	US	Victorville Daily Press	
whittierdailynews.com	KEEP	US	Whittier Daily News	
wtvm.com	KEEP	US	WTVM News Leader 9	
brooklynpaper.com	KEEP	US	Brooklyn Paper	
summitdaily.com	KEEP	US	Summit Daily News	
komu.com	KEEP	US	KOMU	
thehour.com	KEEP	US	The Hour	
timesargus.com	KEEP	US	Barre Montpelier Times Argus	
stlpublicradio.org	KEEP	US	St. Louis Public Radio	
herald-review.com	KEEP	US	Herald & Review	
press-citizen.com	KEEP	US	Iowa City Press-Citizen	
crosscut.com	DROP	US	Crosscut	defunct
fairobserver.com	KEEP	US	Fair Observer	
syndication.andrewsmcmeel.com	DROP	US	Andrews McMeel Syndication	wire
www2.timesdispatch.com	DROP	US	Richmond Times-Dispatch	other
auburnpub.com	KEEP	US	The Citizen	
joplinglobe.com	KEEP	US	Joplin Globe	
cnetfrance.fr	DROP	US	CNET France	nonukus
thespectrum.com	KEEP	US	The Spectrum	
thenewsstar.com	KEEP	US	Monroe News-Star	
eastvalleytribune.com	KEEP	US	East Valley Tribune	
kpcc.org	DROP	US	KPCC	defunct
newsleader.com	KEEP	US	The News Leader	
thechurchnews.com	KEEP	US	Church News	
palmbeachdailynews.com	KEEP	US	Palm Beach Daily News	
reporternews.com	KEEP	US	Abilene Reporter-News	
catholicnews.com	KEEP	US	OSV News	
afro.com	KEEP	US	Baltimore Afro-American	
gwinnettdailypost.com	KEEP	US	Gwinnett Daily Post	
freethink.com	DROP	US	Freethink	notnews
smdailyjournal.com	KEEP	US	San Mateo Daily Journal	
dailyillini.com	KEEP	US	The Daily Illini	
heraldtimesonline.com	KEEP	US	The Herald-Times	
laprogressive.com	KEEP	US	LA Progressive	
visaliatimesdelta.com	KEEP	US	Visalia Times-Delta	
amsterdamnews.com	KEEP	US	Amsterdam News	
thestarpress.com	KEEP	US	The Star Press	
portlandtribune.com	KEEP	US	Portland Tribune	
billypenn.com	KEEP	US	Billy Penn	
dailyorange.com	KEEP	US	The Daily Orange	
record-eagle.com	KEEP	US	Traverse City Record-Eagle	
mtstandard.com	KEEP	US	The Montana Standard	
blueridgenow.com	KEEP	US	Hendersonville Times-News	
dronedj.com	KEEP	US	Drone DJ	
newsminer.com	KEEP	US	Fairbanks Daily News-Miner	
thebaltimorebanner.com	KEEP	US	The Baltimore Banner	
vineyardgazette.com	KEEP	US	Vineyard Gazette	
centerforpolitics.org	DROP	US	UVA Center for Politics	other
chronicle.augusta.com	DROP	US	The Augusta Chronicle	other
kenoshanews.com	KEEP	US	Kenosha News	
enterprisenews.com	KEEP	US	The Enterprise	
3newsnow.com	KEEP	US	KMTV 3 News Now	
liherald.com	KEEP	US	Long Island Herald	
mndaily.com	KEEP	US	Minnesota Daily	
mansfieldnewsjournal.com	KEEP	US	Mansfield News Journal	
dailyinterlake.com	KEEP	US	Daily Inter Lake	
hometownlife.com	KEEP	US	Hometown Life	
browardpalmbeach.com	DROP	US	New Times Broward-Palm Beach	defunct
mauinews.com	KEEP	US	The Maui News	
yourvalley.net	KEEP	US	Your Valley	
lbpost.com	KEEP	US	Long Beach Post	
altoonamirror.com	KEEP	US	Altoona Mirror	
denverite.com	KEEP	US	Denverite	
newsandsentinel.com	KEEP	US	The Parkersburg News and Sentinel	
12newsnow.com	KEEP	US	12 News Now	
floridaphoenix.com	KEEP	US	Florida Phoenix	
tucsonsentinel.com	KEEP	US	Tucson Sentinel	
labornotes.org	KEEP	US	Labor Notes	
houmatoday.com	KEEP	US	Houma Today	
tylerpaper.com	KEEP	US	Tyler Morning Telegraph	
bgdailynews.com	KEEP	US	Bowling Green Daily News	
hawaiitribune-herald.com	KEEP	US	Hawaii Tribune-Herald	
atlanta.capitalbnews.org	KEEP	US	Capital B Atlanta	
sanangelolive.com	KEEP	US	San Angelo Live	
newsadvance.com	KEEP	US	The News & Advance	
tribstar.com	KEEP	US	Tribune-Star	
tucsonweekly.com	KEEP	US	Tucson Weekly	
newspressnow.com	KEEP	US	St. Joseph News-Press	
nny360.com	KEEP	US	Watertown Daily Times	
tdn.com	KEEP	US	Longview Daily News	
windowsitpro.com	KEEP	US	Windows IT Pro	
telegraphherald.com	KEEP	US	Telegraph Herald	
timesdaily.com	KEEP	US	Times Daily	
insidebayarea.com	DROP	US	Inside Bay Area	defunct
resolver.lrc.macewan.ca	DROP	US	MacEwan University Library	aggregator
resolver.macewan.ca	DROP	US	MacEwan University Library	aggregator
stargazette.com	KEEP	US	Star-Gazette	
recorder.com	KEEP	US	Greenfield Recorder	
theappeal.org	KEEP	US	The Appeal	
dentonrc.com	KEEP	US	Denton Record-Chronicle	
thesunchronicle.com	KEEP	US	The Sun Chronicle	
themorningnews.org	DROP	US	The Morning News	notnews
dailydemocrat.com	KEEP	US	Daily Democrat	
timescall.com	KEEP	US	Longmont Times-Call	
trentonian.com	KEEP	US	The Trentonian	
hawaiipublicradio.org	KEEP	US	Hawaii Public Radio	
gastongazette.com	KEEP	US	Gaston Gazette	
azcapitoltimes.com	KEEP	US	Arizona Capitol Times	
global.factiva.com	DROP	US	Factiva	aggregator
semissourian.com	KEEP	US	Southeast Missourian	
nyunews.com	KEEP	US	Washington Square News	
mercedsunstar.com	KEEP	US	Merced Sun-Star	
newsreview.com	KEEP	US	News & Review	
chronline.com	KEEP	US	The Chronicle	
wenatcheeworld.com	KEEP	US	The Wenatchee World	
valdostadailytimes.com	KEEP	US	Valdosta Daily Times	
newarkadvocate.com	KEEP	US	The Newark Advocate	
timesnews.net	KEEP	US	Kingsport Times-News	
thereporter.com	KEEP	US	The Reporter	
theintelligencer.net	KEEP	US	The Intelligencer & Wheeling News Register	
jhnewsandguide.com	KEEP	US	Jackson Hole News&Guide	
dailyjournal.net	KEEP	US	Daily Journal	
swtimes.com	KEEP	US	Southwest Times Record	
libn.com	KEEP	US	Long Island Business News	
apmreports.org	KEEP	US	APM Reports	
metroactive.com	KEEP	US	Metro Silicon Valley	
heraldsun.com	KEEP	US	The Herald-Sun	
timesrecordnews.com	KEEP	US	Times Record News	
ens-newswire.com	KEEP	US	Environment News Service	
idsnews.com	KEEP	US	Indiana Daily Student	
fonts.gstatic.com	DROP	UK	Google Fonts	other
theguardian.com	KEEP	UK	The Guardian	
bbc.com	KEEP	UK	BBC News	
bbc.co.uk	KEEP	UK	BBC News	
ft.com	KEEP	UK	Financial Times	
telegraph.co.uk	KEEP	UK	The Telegraph	
dailymail.co.uk	KEEP	UK	Daily Mail	
independent.co.uk	KEEP	UK	The Independent	
theconversation.com	KEEP	UK	The Conversation	
goal.com	KEEP	UK	Goal	
tcs.cam.ac.uk	KEEP	UK	The Cambridge Student	
skysports.com	KEEP	UK	Sky Sports	
economist.com	KEEP	UK	The Economist	
news.sky.com	KEEP	UK	Sky News	
thesun.co.uk	KEEP	UK	The Sun	
mirror.co.uk	KEEP	UK	Daily Mirror	
express.co.uk	KEEP	UK	Daily Express	
itv.com	KEEP	UK	ITV News	
newscientist.com	KEEP	UK	New Scientist	
thetimes.co.uk	KEEP	UK	The Times	
metro.co.uk	KEEP	UK	Metro	
thetimes.com	KEEP	UK	The Times	
politico.eu	DROP	UK	Politico Europe	nonukus
standard.co.uk	KEEP	UK	The Standard	
channel4.com	KEEP	UK	Channel 4 News	
huffingtonpost.co.uk	KEEP	UK	HuffPost UK	
gbnews.com	KEEP	UK	GB News	
scotsman.com	KEEP	UK	The Scotsman	
nme.com	DROP	UK	NME	notnews
manchestereveningnews.co.uk	KEEP	UK	Manchester Evening News	
walesonline.co.uk	KEEP	UK	Wales Online	
theweek.com	KEEP	UK	The Week	
inews.co.uk	KEEP	UK	The i Paper	
dailystar.co.uk	KEEP	UK	Daily Star	
newstatesman.com	KEEP	UK	New Statesman	
liverpoolecho.co.uk	KEEP	UK	Liverpool Echo	
radiotimes.com	DROP	UK	Radio Times	notnews
dailyrecord.co.uk	KEEP	UK	Daily Record	
simpleflying.com	DROP	UK	Simple Flying	notnews
talksport.com	KEEP	UK	talkSPORT	
opendemocracy.net	KEEP	UK	openDemocracy	
the-independent.com	KEEP	UK	The Independent	
spectator.co.uk	KEEP	UK	The Spectator	
heraldscotland.com	KEEP	UK	The Herald	
digitalspy.com	DROP	UK	Digital Spy	notnews
cityam.com	KEEP	UK	City A.M.	
belfasttelegraph.co.uk	KEEP	UK	Belfast Telegraph	
football365.com	KEEP	UK	Football365	
tes.com	KEEP	UK	Tes	
birminghammail.co.uk	KEEP	UK	Birmingham Mail	
lrb.co.uk	DROP	UK	London Review of Books	notnews
ladbible.com	DROP	UK	LADbible	notnews
chroniclelive.co.uk	KEEP	UK	Chronicle Live	
thescottishsun.co.uk	KEEP	UK	Scottish Sun	
bristolpost.co.uk	KEEP	UK	Bristol Live	
flightglobal.com	KEEP	UK	Flight Global	
lbc.co.uk	KEEP	UK	LBC	
yorkshirepost.co.uk	KEEP	UK	The Yorkshire Post	
givemesport.com	KEEP	UK	GiveMeSport	
irishnews.com	KEEP	UK	The Irish News	
thepinknews.com	KEEP	UK	PinkNews	
bellingcat.com	KEEP	UK	Bellingcat	
unherd.com	KEEP	UK	UnHerd	
expressandstar.com	KEEP	UK	Express & Star	
thenational.scot	KEEP	UK	The National	
newarab.com	KEEP	UK	The New Arab	
thetab.com	KEEP	UK	The Tab	
unilad.com	DROP	UK	UNILAD	notnews
indy100.com	KEEP	UK	indy100	
kentonline.co.uk	KEEP	UK	KentOnline	
edp24.co.uk	KEEP	UK	Eastern Daily Press	
coventrytelegraph.net	KEEP	UK	Coventry Live	
devonlive.com	KEEP	UK	Devon Live	
theargus.co.uk	KEEP	UK	The Argus	
oxfordmail.co.uk	KEEP	UK	Oxford Mail	
thenorthernecho.co.uk	KEEP	UK	The Northern Echo	
alaraby.co.uk	KEEP	UK	Al-Araby Al-Jadeed	
britishnewspaperarchive.co.uk	DROP	UK	British Newspaper Archive	aggregator
mylondon.news	KEEP	UK	MyLondon	
thestar.co.uk	KEEP	UK	The Star (Sheffield)	
thejc.com	KEEP	UK	The Jewish Chronicle	
nottinghampost.com	KEEP	UK	Nottinghamshire Live	
dailyecho.co.uk	KEEP	UK	Southern Daily Echo	
thecourier.co.uk	KEEP	UK	The Courier	
leicestermercury.co.uk	KEEP	UK	Leicestershire Live	
stokesentinel.co.uk	KEEP	UK	Stoke-on-Trent Live	
bournemouthecho.co.uk	KEEP	UK	Bournemouth Echo	
belfastlive.co.uk	KEEP	UK	Belfast Live	
lancashiretelegraph.co.uk	KEEP	UK	Lancashire Telegraph	
thetelegraphandargus.co.uk	KEEP	UK	Telegraph & Argus	
portsmouth.co.uk	KEEP	UK	The News (Portsmouth)	
yorkpress.co.uk	KEEP	UK	The York Press	
glasgowtimes.co.uk	KEEP	UK	Glasgow Times	
pressandjournal.co.uk	KEEP	UK	The Press and Journal	
thegazette.co.uk	DROP	UK	The London Gazette	other
prospectmagazine.co.uk	KEEP	UK	Prospect	
cornwalllive.com	KEEP	UK	Cornwall Live	
hulldailymail.co.uk	KEEP	UK	Hull Live	
cambridge-news.co.uk	KEEP	UK	Cambridgeshire Live	
gloucestershirelive.co.uk	KEEP	UK	Gloucestershire Live	
gazettelive.co.uk	KEEP	UK	Teesside Live	
ftchinese.com	DROP	UK	FT Chinese	nonukus
plymouthherald.co.uk	KEEP	UK	Plymouth Live	
examinerlive.co.uk	KEEP	UK	Examiner Live	
alquds.co.uk	KEEP	UK	Al-Quds Al-Arabi	
derbytelegraph.co.uk	KEEP	UK	Derby Telegraph	
90min.com	KEEP	UK	90min	
lawgazette.co.uk	KEEP	UK	The Law Society Gazette	
bigissue.com	KEEP	UK	The Big Issue	
echo-news.co.uk	KEEP	UK	Echo (Essex)	
worcesternews.co.uk	KEEP	UK	Worcester News	
christiantoday.com	KEEP	UK	Christian Today	
swindonadvertiser.co.uk	KEEP	UK	Swindon Advertiser	
quillette.com	DROP	UK	Quillette	nonukus
dorsetecho.co.uk	KEEP	UK	Dorset Echo	
somersetlive.co.uk	KEEP	UK	Somerset Live	
kentlive.news	KEEP	UK	Kent Live	
mailonsunday.co.uk	KEEP	UK	The Mail on Sunday	
morningstaronline.co.uk	KEEP	UK	Morning Star	
irishstar.com	KEEP	UK	Irish Star	
joe.co.uk	DROP	UK	JOE	notnews
essexlive.news	KEEP	UK	Essex Live	
newsletter.co.uk	KEEP	UK	News Letter	
glasgowlive.co.uk	KEEP	UK	Glasgow Live	
nationalworld.com	KEEP	UK	NationalWorld	
lep.co.uk	KEEP	UK	Lancashire Evening Post	
sunderlandecho.com	KEEP	UK	Sunderland Echo	
101greatgoals.com	DROP	UK	101 Great Goals	notnews
